18530494;EPISTEMUS;B1
2183184X;EPÚBLICA: REVISTA ELETRÓNICA DE DIREITO PÚBLICO (ONLINE);B1
09577734;EQUINE VETERINARY EDUCATION;B1
14148145;ESCOLA ANNA NERY;B1
19893809;ESCRITOS DE PSICOLOGÍA;B1
23401478;ESPACIO, TIEMPO Y FORMA (ONLINE);B1
15159485;ESPACIOS EN BLANCO. SERIE INDAGACIONES;B1
16658140;ESPACIOS PÚBLICOS;B1
01037668;ESPAÇO (RIO DE JANEIRO. 1990);B1
23177837;ESPAÇO E ECONOMIA;B1
15197816;ESPAÇO EM REVISTA;B1
16476158;ESTUDIO;B1
01235923;ESTUDIOS GERENCIALES;B1
22504001;ESTUDIOS RURALES;B1
03275841;ESTUDIOS Y PERSPECTIVAS EN TURISMO;B1
01024906;ESTUDOS ANGLOAMERICANOS;B1
2237941X;ESTUDOS CONTEMPORANEOS DA SUBJETIVIDADE;B1
18081355;ESTUDOS DA LÍNGUA(GEM) (IMPRESSO);B1
19820534;ESTUDOS DA LÍNGUA(GEM) (ONLINE);B1
14140144;ESTUDOS DE SOCIOLOGIA (SÃO PAULO);B1
16453530;ESTUDOS DO SÉCULO XX;B1
14138298;ESTUDOS JAPONESES (USP);B1
23180501;ESTUDOS KANTIANOS;B1
16470346;ESTUDOS LINGUÍSTICOS (LISBOA);B1
21793441;ESTUDOS NIETZSCHE;B1
14780917;EUROCHOICES (UCKFIELD);B1
18797296;EUROPEAN ANNALS OF OTORHINOLARYNGOLOGY HEAD AND NECK;B1
01757571;EUROPEAN BIOPHYSICS JOURNAL;B1
20635346;EUROPEAN CHEMICAL BULLETIN;B1
18787649;EUROPEAN GERIATRIC MEDICINE;B1
20007426;EUROPEAN JOURNAL FOR RESEARCH ON THE EDUCATION AND LEA;B1
18033857;EUROPEAN JOURNAL OF ADAPTED PHYSICAL ACTIVITY;B1
09567925;EUROPEAN JOURNAL OF APPLIED MATHEMATICS (PRINT);B1
03787966;EUROPEAN JOURNAL OF DRUG METABOLISM AND PHARMACOKINE;B1
18888992;EUROPEAN JOURNAL OF EDUCATION AND PSYCHOLOGY;B1
0954691X;EUROPEAN JOURNAL OF GASTROENTEROLOGY & HEPATOLOGY;B1
03922936;EUROPEAN JOURNAL OF GYNAECOLOGICAL ONCOLOGY;B1
1121760X;EUROPEAN JOURNAL OF HISTOCHEMISTRY;B1
16114426;EUROPEAN JOURNAL OF HORTICULTURAL SCIENCE (2003. PRINT);B1
18763820;EUROPEAN JOURNAL OF INTEGRATIVE MEDICINE;B1
15554015;EUROPEAN JOURNAL OF MANAGEMENT;B1
2199675X;EUROPEAN JOURNAL OF MATHEMATICS (PRINT);B1
17697212;EUROPEAN JOURNAL OF MEDICAL GENETICS;B1
22310894;EUROPEAN JOURNAL OF MEDICINAL PLANTS;B1
09351221;EUROPEAN JOURNAL OF MINERALOGY;B1
24148385;EUROPEAN JOURNAL OF MULTIDISCIPLINARY STUDIES;B1
25012428;EUROPEAN JOURNAL OF SPECIAL EDUCATION RESEARCH;B1
21189773;EUROPEAN JOURNAL OF TAXONOMY;B1
16473558;EUROPEAN REVIEW OF ARTISTIC STUDIES;B1
14620049;EVIDENCEBASED DENTISTRY;B1
13676539;EVIDENCEBASED NURSING;B1
21632480;EVOLUTION EQUATIONS AND CONTROL THEORY;B1
15220613;EVOLUTIONARY ECOLOGY RESEARCH;B1
19839308;EXACTA (ONLINE);B1
16785428;EXACTA (SÃO PAULO);B1
00144819;EXPERIMENTAL BRAIN RESEARCH;B1
07328818;EXPERIMENTAL TECHNIQUES (WESTPORT, CONN.);B1
21678707;EXPERT OPINION ON ORPHAN DRUGS;B1
25264281;FACIT BUSINESS AND TECHNOLOGY JOURNAL;B1
03542025;FACTA UNIVERSITATIS. SERIES: MECHANICAL ENGINEERING;B1
13899600;FAMILIAL CANCER;B1
22116249;FASCISM;B1
07983069;FERMENTUM;B1
15513815;FETAL AND PEDIATRIC PATHOLOGY;B1
01777963;FEWBODY SYSTEMS;B1
01468030;FIBER AND INTEGRATED OPTICS (PRINT);B1
23174625;FIGURA. STUDI SULL`IMMAGINE NELLA TRADIZIONE CLASSICA;B1
19849605;FILOSOFIA E EDUCAÇÃO;B1
22365907;FINEDUCA: REVISTA DE FINANCIAMENTO DA EDUCAÇÃO;B1
00155683;FOLIA PARASITOLOGICA (PRAHA);B1
13309862;FOOD TECHNOLOGY AND BIOTECHNOLOGY;B1
21834709;FORMA BREVE;B1
21764360;FORMAÇÃO DOCENTE;B1
19800827;FÓRUM AMBIENTAL DA ALTA PAULISTA;B1
19847556;FÓRUM DE LITERATURA BRASILEIRA CONTEMPORÂNEA;B1
21720150;FOTOCINEMA;B1
19837828;FRAGMENTOS DE CULTURA;B1
01201468;FRANCISCANUM  REVISTA DE LA CIENCIA DEL ESPÍRITU;B1
19718993;FRATTURA E INTEGRITA STRUTTURALE;B1
22644733;FRENCH JOURNAL FOR MEDIA RESEARCH;B1
24468215;FRONTEIRAS E DEBATES;B1
22388869;FRONTEIRAS: JOURNAL OF SOCIAL, TECHNOLOGICAL AND ENVIRON;B1
03013073;FRONTIERS OF HORMONE RESEARCH;B1
20952767;FRONTIERS OF OPTOELECTRONICS;B1
03935264;FUNCTIONAL NEUROLOGY (ROMA. TESTO STAMPATO);B1
23137525;FUNDAMENTAL AND APPLIED RESEARCHES  IN PRACTICE OF LEADIN;B1
05328721;FUNKCIALAJ EKVACIOJ;B1
19995903;FUTURE INTERNET;B1
14796694;FUTURE ONCOLOGY;B1
16876121;GASTROENTEROLOGY RESEARCH AND PRACTICE;B1
12130028;GENDER, ROVNÉ PRÍLEZITOSTI, VYZKUM;B1
15558932;GENES & NUTRITION: A JOURNAL DEVOTED TO STUDY OF RELATION;B1
08312796;GENOME (OTTAWA. PRINT);B1
22135960;GENOMICS DATA;B1
00167169;GEOFÍSICA INTERNACIONAL;B1
24479195;GEOFRONTER;B1
15177793;GEOGRAPHIA (UFF);B1
07619081;GÉOLINGUISTIQUE (GRENOBLE);B1
04354052;GEOLOGICAL SOCIETY OF LONDON. MEMOIRS;B1
01490451;GEOMICROBIOLOGY JOURNAL;B1
22371419;GEONORTE;B1
18075436;GESTÃO E DESENVOLVIMENTO (PRINT);B1
19805756;GESTÃO E SOCIEDADE;B1
16791827;GESTÃO.ORG;B1
24064734;GESTION 2000;B1
23584467;GIRAMUNDO  REVISTA DE GEOGRAFIA DO COLÉGIO PEDRO II;B1
00170895;GLASGOW MATHEMATICAL JOURNAL (PRINT);B1
23187131;GLÁUKS ONLINE;B1
19475667;GLOBAL BUSINESS AND MANAGEMENT RESEARCH;B1
0975587X;GLOBAL JOURNAL OF HUMAN SOCIAL SCIENCES;B1
17907632;GLOBAL NEST JOURNAL;B1
21821380;GLOSAS;B1
09110119;GRAPHS AND COMBINATORICS;B1
1744697X;GRASSLAND SCIENCE (ONLINE);B1
23187085;GRAU ZERO;B1
21919550;GREEN PROCESSING AND SYNTHESIS;B1
08977194;GROWTH FACTORS (PRINT);B1
02138581;GUIX: ELEMENTS D'ACCIÓ EDUCATIVA;B1
24681229;HAND SURGERY AND REHABILITATION;B1
00730688;HARVARD STUDIES IN CLASSICAL PHILOLOGY;B1
07399332;HEALTH CARE FOR WOMEN INTERNATIONAL;B1
00179078;HEALTH PHYSICS (1958);B1
15182541;HÉLADE (RIO DE JANEIRO);B1
11099666;HELLENIC JOURNAL OF CARDIOLOGY;B1
16583876;HEMATOLOGY/ONCOLOGY AND STEM CELL THERAPY;B1
14927535;HEMODIALYSIS INTERNATIONAL;B1
1735143X;HEPATITIS MONTHLY;B1
07184980;HERMENÉUTICA INTERCULTURAL;B1
24482609;HERÓDOTO  REVISTA DO GRUPO DE ESTUDOS E PESQUISAS SOBRE;B1
19816081;HIPERTEXTUS REVISTA DIGITAL (UFPE);B1
1676904X;HISPANISTA (EDIÇÃO EM PORTUGUÊS);B1
16769058;HISPANISTA (EDICIÓN ESPAÑOLA);B1
21764352;HISTÓRIA & PERSPECTIVAS;B1
22372717;HISTORIA AMBIENTAL LATINOAMERICANA Y CARIBEÑA (HALAC);B1
16784758;HISTÓRIA, CIÊNCIAS, SAÚDE (ONLINE);B1
23181729;HISTÓRIA, HISTÓRIAS;B1
15284336;HIV CLINICAL TRIALS;B1
0018442X;HOMO (STUTTGART);B1
23116986;HORIZON. STUDIES IN PHENOMENOLOGY (ONLINE);B1
09603271;HUMAN & EXPERIMENTAL TOXICOLOGY;B1
10807039;HUMAN AND ECOLOGICAL RISK ASSESSMENT;B1
14647273;HUMAN FERTILITY (CAMBRIDGE);B1
01988859;HUMAN IMMUNOLOGY;B1
08711569;HVMANITAS (COIMBRA);B1
19989563;HYDROLOGY RESEARCH (PRINT);B1
19801726;HYGEIA : REVISTA BRASILEIRA DE GEOGRAFIA MÉDICA E DA SAÚDE;B1
10420940;ICHNOS. AN INTERNATIONAL JOURNAL OF PLANT AND ANIMAL TRA;B1
19827717;ÍCONE: REVISTA DE LETRAS (UEG. SÃO LUÍS DE MONTES BELOS);B1
13901249;ÍCONOS (QUITO);B1
13908065;ÍCONOS. REVISTA DE CIENCIAS SOCIALES DA FLACSO;B1
01013106;IDE (SÃO PAULO. IMPRESSO);B1
14154668;IDEAÇÃO (UEFS);B1
01200062;IDEAS Y VALORES;B1
2178437X;IDENTIDADE!;B1
21622256;IEEE CONSUMER ELECTRONICS MAGAZINE;B1
02786648;IEEE POTENTIALS;B1
23339403;IEEE TRANSACTIONS ON COMPUTATIONAL IMAGING (ONLINE);B1
24732400;IEEE TRANSACTIONS ON GREEN COMMUNICATIONS AND NETWORK;B1
23773782;IEEE TRANSACTIONS ON SUSTAINABLE COMPUTING;B1
17518741;IET NANOBIOTECHNOLOGY (PRINT);B1
00189855;IIC. INTERNATIONAL REVIEW OF INDUSTRIAL PROPERTY AND COPYR;B1
1023666X;IJPAC. INTERNATIONAL JOURNAL OF POLYMER ANALYSIS AND CHAR;B1
2507041X;IKON;B1
0032423X;IL PONTE;B1
19841191;ILUMINURAS (PORTO ALEGRE);B1
02724960;IMA JOURNAL OF APPLIED MATHEMATICS;B1
21798427;IMAGENS DA EDUCAÇÃO;B1
00937711;IMMUNOGENETICS (NEW YORK);B1
1543706X;IN VITRO CELLULAR & DEVELOPMENTAL BIOLOGY. ANIMAL (ONLINE;B1
10712690;IN VITRO CELLULAR & DEVELOPMENTAL BIOLOGY. ANIMAL (PRINT);B1
0258851X;IN VIVO (ATHENS);B1
00193577;INDAGATIONES MATHEMATICAE (PRINT);B1
2236269X;INDEPENDENT JOURNAL OF MANAGEMENT & PRODUCTION;B1
00195154;INDIAN JOURNAL OF DERMATOLOGY;B1
09715916;INDIAN JOURNAL OF MEDICAL RESEARCH;B1
00468991;INDIAN JOURNAL OF MICROBIOLOGY;B1
10800727;INDIANA JOURNAL OF GLOBAL LEGAL STUDIES (PRINT);B1
19318421;INDUSTRIAL BIOTECHNOLOGY;B1
15509087;INDUSTRIAL BIOTECHNOLOGY (NEW ROCHELLE);B1
13698036;INFANT OBSERVATION: INTERNATIONAL JOURNAL OF INFANT OBSE;B1
20926448;INFECTION AND CHEMOTHERAPY;B1
17509378;INFECTIOUS AGENTS AND CANCER;B1
23744235;INFECTIOUS DISEASES (PRINT);B1
25253468;INFORMAÇÃO EM PAUTA;B1
23174390;INFORMAÇÃO@PROFISSÕES;B1
07180764;INFORMACION TECNOLOGICA;B1
23529148;INFORMATICS IN MEDICINE UNLOCKED;B1
20782489;INFORMATION;B1
00200190;INFORMATION PROCESSING LETTERS (PRINT);B1
01675265;INFORMATION SERVICES & USE;B1
14738716;INFORMATION VISUALIZATION (PRINT);B1
01205609;INGENIERIA E INVESTIGACION;B1
22488723;INGENIERÍA E INVESTIGACIÓN;B1
08958378;INHALATION TOXICOLOGY;B1
11308656;INNOVACIÓN EDUCATIVA;B1
25158961;INNOVATION & MANAGEMENT REVIEW (ONLINE);B1
23644184;INNOVATIVE INFRASTRUCTURE SOLUTIONS;B1
10652469;INTEGRAL TRANSFORMS AND SPECIAL FUNCTIONS;B1
09535438;INTERACTING WITH COMPUTERS;B1
10725520;INTERACTIONS (NEW YORK, N.Y.);B1
17415659;INTERACTIVE TECHNOLOGY AND SMART EDUCATION;B1
13409050;INTERDISCIPLINARY INFORMATION SCIENCES;B1
22377506;INTERFACE;B1
18069037;INTERFACE (NATAL);B1
00922102;INTERFACES (PROVIDENCE);B1
20093578;INTERFERENCE: A JOURNAL OF AUDIO CULTURE;B1
19805276;INTERIN;B1
20426445;INTERNACIONAL WOOD PRODUCTS JOURNAL;B1
03929590;INTERNATIONAL ANGIOLOGY (TESTO STAMPATO);B1
20086970;INTERNATIONAL AQUATIC RESEARCH;B1
17557682;INTERNATIONAL ARCHIVES OF MEDICINE;B1
24549916;INTERNATIONAL EDUCATION & RESEARCH JOURNAL;B1
18366554;INTERNATIONAL GRAMSCI JOURNAL;B1
00207020;INTERNATIONAL JOURNAL (TORONTO);B1
03340139;INTERNATIONAL JOURNAL OF ADOLESCENT MEDICINE AND HEALTH;B1
17298814;INTERNATIONAL JOURNAL OF ADVANCED ROBOTIC SYSTEMS;B1
17298806;INTERNATIONAL JOURNAL OF ADVANCED ROBOTIC SYSTEMS (PRINT;B1
20086695;INTERNATIONAL JOURNAL OF ADVANCED STRUCTURAL ENGINEERIN;B1
22311963;INTERNATIONAL JOURNAL OF ADVANCES IN ENGINEERING AND TEC;B1
00914150;INTERNATIONAL JOURNAL OF AGING & HUMAN DEVELOPMENT (PR;B1
16878159;INTERNATIONAL JOURNAL OF AGRONOMY;B1
19257066;INTERNATIONAL JOURNAL OF ALCOHOL AND DRUG RESEARCH;B1
16875869;INTERNATIONAL JOURNAL OF ANTENNAS AND PROPAGATION (PRIN;B1
02181274;INTERNATIONAL JOURNAL OF BIFURCATION AND CHAOS IN APPLIED;B1
18333850;INTERNATIONAL JOURNAL OF BUSINESS AND MANAGEMENT;B1
15116670;INTERNATIONAL JOURNAL OF BUSINESS AND SOCIETY;B1
13684892;INTERNATIONAL JOURNAL OF BUSINESS PERFORMANCE MANAGEM;B1
17418771;INTERNATIONAL JOURNAL OF BUSINESS PROCESS INTEGRATION AN;B1
17418763;INTERNATIONAL JOURNAL OF BUSINESS PROCESS INTEGRATION AN;B1
05388066;INTERNATIONAL JOURNAL OF CHEMICAL KINETICS;B1
15426580;INTERNATIONAL JOURNAL OF CHEMICAL REACTOR ENGINEERING;B1
09747052;INTERNATIONAL JOURNAL OF CLINICAL PEDIATRIC DENTISTRY;B1
09461965;INTERNATIONAL JOURNAL OF CLINICAL PHARMACOLOGY AND THER;B1
25144111;INTERNATIONAL JOURNAL OF COMPARATIVE MANAGEMENT;B1
17572665;INTERNATIONAL JOURNAL OF COMPUTER AIDED ENGINEERING AND;B1
18419836;INTERNATIONAL JOURNAL OF COMPUTERS, COMMUNICATIONS & C;B1
16879325;INTERNATIONAL JOURNAL OF CORROSION;B1
1364727X;INTERNATIONAL JOURNAL OF DAIRY TECHNOLOGY (PRINT);B1
15483924;INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING;B1
16015037;INTERNATIONAL JOURNAL OF DENTAL HYGIENE (ONLINE);B1
00119059;INTERNATIONAL JOURNAL OF DERMATOLOGY;B1
17565278;INTERNATIONAL JOURNAL OF DEVELOPMENT EDUCATION AND GLO;B1
22309926;INTERNATIONAL JOURNAL OF DEVELOPMENT RESEARCH;B1
21952698;INTERNATIONAL JOURNAL OF DYNAMICS AND CONTROL;B1
1916971X;INTERNATIONAL JOURNAL OF ECONOMICS AND FINANCE;B1
23864303;INTERNATIONAL JOURNAL OF EDUCATIONAL RESEARCH AND INNOV;B1
00207209;INTERNATIONAL JOURNAL OF ELECTRICAL ENGINEERING EDUCATIO;B1
00207217;INTERNATIONAL JOURNAL OF ELECTRONICS (PRINT);B1
17411068;INTERNATIONAL JOURNAL OF EMBEDDED SYSTEMS;B1
1553779X;INTERNATIONAL JOURNAL OF EMERGING ELECTRIC POWER SYSTEM;B1
17468809;INTERNATIONAL JOURNAL OF EMERGING MARKETS (PRINT);B1
16878337;INTERNATIONAL JOURNAL OF ENDOCRINOLOGY;B1
1726913X;INTERNATIONAL JOURNAL OF ENDOCRINOLOGY AND METABOLISM;B1
14728923;INTERNATIONAL JOURNAL OF ENERGY TECHNOLOGY AND POLICY;B1
22489622;INTERNATIONAL JOURNAL OF ENGINEERING RESEARCH AND APPLIC;B1
13063065;INTERNATIONAL JOURNAL OF ENVIRONMENTAL AND SCIENCE EDUC;B1
00207233;INTERNATIONAL JOURNAL OF ENVIRONMENTAL STUDIES;B1
21609918;INTERNATIONAL JOURNAL OF EPLANNING RESEARCH;B1
02198878;INTERNATIONAL JOURNAL OF GEOMETRIC METHODS IN MODERN P;B1
19386362;INTERNATIONAL JOURNAL OF GEOTHECNICAL ENGINEERING;B1
20082207;INTERNATIONAL JOURNAL OF HEMATOLOGYONCOLOGY AND STEM;B1
23212187;INTERNATIONAL JOURNAL OF HERBAL MEDICINE;B1
17400562;INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING A;B1
14729474;INTERNATIONAL JOURNAL OF HISTORICAL LEARNING, TEACHING AN;B1
23490381;INTERNATIONAL JOURNAL OF HUMANITIES, SOCIAL SCIENCES AND;B1
09559930;INTERNATIONAL JOURNAL OF IMPOTENCE RESEARCH;B1
20103689;INTERNATIONAL JOURNAL OF INFORMATION AND EDUCATION TEC;B1
17457300;INTERNATIONAL JOURNAL OF INJURY CONTROL AND SAFETY PROM;B1
23189975;INTERNATIONAL JOURNAL OF INNOVATION;B1
19753586;INTERNATIONAL JOURNAL OF INTANGIBLE HERITAGE (SEOUL. PRINT;B1
15480666;INTERNATIONAL JOURNAL OF KNOWLEDGE MANAGEMENT;B1
14778386;INTERNATIONAL JOURNAL OF LEARNING TECHNOLOGY (PRINT);B1
13682148;INTERNATIONAL JOURNAL OF MANUFACTURING TECHNOLOGY AND;B1
2077124X;INTERNATIONAL JOURNAL OF MECHANICAL AND MECHATRONICS E;B1
17479894;INTERNATIONAL JOURNAL OF MIGRATION, HEALTH AND SOCIAL CA;B1
0217751X;INTERNATIONAL JOURNAL OF MODERN PHYSICS A;B1
01291831;INTERNATIONAL JOURNAL OF MODERN PHYSICS C;B1
20902158;INTERNATIONAL JOURNAL OF NEPHROLOGY;B1
00207454;INTERNATIONAL JOURNAL OF NEUROSCIENCE;B1
10535381;INTERNATIONAL JOURNAL OF OFFSHORE AND POLAR ENGINEERING;B1
17533309;INTERNATIONAL JOURNAL OF OIL, GAS AND COAL TECNOLOGY (IJO;B1
08857458;INTERNATIONAL JOURNAL OF PARALLEL PROGRAMMING;B1
02180014;INTERNATIONAL JOURNAL OF PATTERN RECOGNITION AND ARTIFIC;B1
10924221;INTERNATIONAL JOURNAL OF PHARMACEUTICAL COMPOUNDING;B1
15556824;INTERNATIONAL JOURNAL OF PLAY THERAPY;B1
20054602;INTERNATIONAL JOURNAL OF PRECISION ENGINEERING AND MANU;B1
17449200;INTERNATIONAL JOURNAL OF PRISONER HEALTH (PRINT);B1
14779056;INTERNATIONAL JOURNAL OF PRODUCT DEVELOPMENT (PRINT);B1
25253654;INTERNATIONAL JOURNAL OF PROFESSIONAL BUSINESS REVIEW;B1
13651501;INTERNATIONAL JOURNAL OF PSYCHIATRY IN CLINICAL PRACTICE (P;B1
00912174;INTERNATIONAL JOURNAL OF PSYCHIATRY IN MEDICINE (PRINT);B1
18891780;INTERNATIONAL JOURNAL OF PSYCHOLOGY AND PSYCHOLOGICAL T;B1
17561841;INTERNATIONAL JOURNAL OF RHEUMATIC DISEASES (PRINT);B1
15715124;INTERNATIONAL JOURNAL OF RIVER BASIN MANAGEMENT;B1
23217545;INTERNATIONAL JOURNAL OF SCIENTIFIC RESEARCH AND EDUCATIO;B1
17481279;INTERNATIONAL JOURNAL OF SENSOR NETWORKS;B1
09759018;INTERNATIONAL JOURNAL OF SOFTWARE ENGINEERING & APPLICA;B1
08273383;INTERNATIONAL JOURNAL OF SPECIAL EDUCATION;B1
14646668;INTERNATIONAL JOURNAL OF SPORTS MARKETING & SPONSORSHIP;B1
09564624;INTERNATIONAL JOURNAL OF STD & AIDS;B1
15982351;INTERNATIONAL JOURNAL OF STEEL STRUCTURES;B1
20053606;INTERNATIONAL JOURNAL OF STEM CELLS;B1
17497868;INTERNATIONAL JOURNAL OF SURFACE SCIENCE AND ENGINEERING;B1
1749785X;INTERNATIONAL JOURNAL OF SURFACE SCIENCE AND ENGINEERING;B1
10668969;INTERNATIONAL JOURNAL OF SURGICAL PATHOLOGY;B1
24570648;INTERNATIONAL JOURNAL OF TEACHING, EDUCATION AND LEARNIN;B1
00207748;INTERNATIONAL JOURNAL OF THEORETICAL PHYSICS;B1
17427584;INTERNATIONAL JOURNAL OF TROPICAL INSECT SCIENCE (PRINT);B1
15487199;INTERNATIONAL JOURNAL OF UNCONVENTIONAL COMPUTING;B1
17511062;INTERNATIONAL JOURNAL OF WINE BUSINESS RESEARCH (PRINT);B1
13854879;INTERNATIONAL JOURNAL ON MINORITY AND GROUP RIGHTS (PRIN;B1
1179142X;INTERNATIONAL MEDICAL CASE REPORTS JOURNAL;B1
25325655;INTERNATIONAL REVIEW OF MECHANICAL ENGINEERING (ONLINE);B1
19708734;INTERNATIONAL REVIEW OF MECHANICAL ENGINEERING (TESTO ST;B1
03011623;INTERNATIONAL UROLOGY AND NEPHROLOGY;B1
20426453;INTERNATIONAL WOODS PRODUCTS JOURNAL (ONLINE);B1
19810601;INTERTEXTO (UBERABA);B1
18071384;INTERTHESIS (FLORIANÓPOLIS);B1
20611617;INTERVENTIONAL MEDICINE AND APPLIED SCIENCE;B1
03005526;INTERVIROLOGY;B1
14230100;INTERVIROLOGY;B1
19308337;INVERSE PROBLEMS AND IMAGING (SPRINGFIELD);B1
1824307X;INVERTEBRATE SURVIVAL JOURNAL;B1
22233032;INVESTIGACIÓN PSICOLÓGICA;B1
01205307;INVESTIGACION Y EDUCACION EN ENFERMERIA;B1
2175294X;INVESTIGAÇÕES (ONLINE);B1
17578981;IOP CONFERENCE SERIES: MATERIALS SCIENCE AND ENGINEERING (;B1
17357020;IRANIAN JOURNAL OF PARASITOLOGY;B1
22286160;IRANIAN JOURNAL OF SCIENCE AND TECHNOLOGY, TRANSACTIONS;B1
10261265;IRANIAN POLYMER JOURNAL;B1
0327392X;IRICE (CONICET  UNR);B1
15310353;IRRIGATION AND DRAINAGE;B1
16479424;IS (INSTITUTO DE SOCIOLOGIA) WORKING PAPERS ¿ UNIVERSIDADE;B1
19382014;ISLETS (PRINT);B1
15077241;ITINERARIOS (WARSZAWA);B1
16992938;IUSLABOR;B1
09675868;J CLIN NEUROSCI.;B1
00120456;JAHRESBERICHT DER DEUTSCHEN MATHEMATIKERVEREINIGUNG;B1
22919694;JMIR MEDICAL INFORMATICS;B1
09523499;JMR. JOURNAL OF MOLECULAR RECOGNITION;B1
04490576;JÖKULL;B1
18063713;JORNAL BRASILEIRO DE PNEUMOLOGIA (IMPRESSO);B1
18063756;JORNAL BRASILEIRO DE PNEUMOLOGIA (ONLINE);B1
15180557;JORNAL BRASILEIRO DE REPRODUÇÃO ASSISTIDA;B1
01035835;JORNAL DE PSICANALISE;B1
19849761;JORNALABEN;B1
19843046;JOSCM. JOURNAL OF OPERATIONS AND SUPPLY CHAIN MANAGEME;B1
11565233;JOURNAL DE MYCOLOGIE MÉDICALE;B1
22350225;JOURNAL FOR ARTISTIC RESEARCH;B1
20594755;JOURNAL OF 3D PRINTING IN MEDICINE;B1
15701727;JOURNAL OF ACADEMIC ETHICS (PRINT);B1
10884602;JOURNAL OF ADDICTIONS NURSING;B1
01694243;JOURNAL OF ADHESION SCIENCE AND TECHNOLOGY (PRINT);B1
21565333;JOURNAL OF ADOLESCENT AND YOUNG ADULT ONCOLOGY;B1
2010135X;JOURNAL OF ADVANCED DIELECTRICS;B1
16129830;JOURNAL OF AGRICULTURE AND RURAL DEVELOPMENT IN THE TRO;B1
02194988;JOURNAL OF ALGEBRA AND ITS APPLICATIONS;B1
01758659;JOURNAL OF APPLIED ICHTHYOLOGY;B1
22313354;JOURNAL OF APPLIED PHARMACEUTICAL SCIENCE;B1
00219002;JOURNAL OF APPLIED PROBABILITY;B1
02664763;JOURNAL OF APPLIED STATISTICS;B1
23249676;JOURNAL OF APPLIED WATER ENGINEERING AND RESEARCH;B1
18804276;JOURNAL OF ARRHYTMIA;B1
12268615;JOURNAL OF ASIA PACIFIC ENTOMOLOGY;B1
0233111X;JOURNAL OF BASIC MICROBIOLOGY;B1
15214028;JOURNAL OF BASIC MICROBIOLOGY (ONLINE);B1
02197200;JOURNAL OF BIOINFORMATICS AND COMPUTATIONAL BIOLOGY (PR;B1
02183390;JOURNAL OF BIOLOGICAL SYSTEMS;B1
21587027;JOURNAL OF BIOMATERIALS AND NANOBIOTECHNOLOGY;B1
19376871;JOURNAL OF BIOMEDICAL SCIENCE AND ENGINEERING;B1
20566271;JOURNAL OF BUSINESS AND RETAIL MANAGEMENT RESEARCH;B1
22135383;JOURNAL OF CANCER POLICY;B1
22883649;JOURNAL OF CANCER PREVENTION;B1
21511942;JOURNAL OF CANCER THERAPY;B1
21511934;JOURNAL OF CANCER THERAPY (PRINT);B1
08860440;JOURNAL OF CARDIAC SURGERY;B1
10530770;JOURNAL OF CARDIOTHORACIC AND VASCULAR ANESTHESIA (PRINT;B1
10906924;JOURNAL OF CAVES AND KARST STUDIES;B1
1873961X;JOURNAL OF CELL COMMUNICATION AND SIGNALING;B1
18739601;JOURNAL OF CELL COMMUNICATION AND SIGNALING;B1
08910618;JOURNAL OF CHEMICAL NEUROANATOMY;B1
09743626;JOURNAL OF CHEMICAL SCIENCES (BANGALORE);B1
20909063;JOURNAL OF CHEMISTRY;B1
19739478;JOURNAL OF CHEMOTHERAPY;B1
1120009X;JOURNAL OF CHEMOTHERAPY (TESTO STAMPATO);B1
22146237;JOURNAL OF CLINICAL AND TRANSLATIONAL ENDOCRINOLOGY;B1
08878013;JOURNAL OF CLINICAL LABORATORY ANALYSIS (PRINT);B1
19183003;JOURNAL OF CLINICAL MEDICINE RESEARCH;B1
09765662;JOURNAL OF CLINICAL ORTHOPAEDICS AND TRAUMA;B1
02694727;JOURNAL OF CLINICAL PHARMACY AND THERAPEUTICS (PRINT);B1
13085727;JOURNAL OF CLINICAL RESEARCH IN PEDIATRIC ENDROCRINOLOGY;B1
07490208;JOURNAL OF COASTAL RESEARCH;B1
15515036;JOURNAL OF COASTAL RESEARCH;B1
19353804;JOURNAL OF COATINGS TECHNOLOGY AND RESEARCH (ONLINE);B1
09295313;JOURNAL OF COMPUTATIONAL NEUROSCIENCE;B1
03638715;JOURNAL OF COMPUTER ASSISTED TOMOGRAPHY;B1
20907141;JOURNAL OF COMPUTER NETWORKS AND COMMUNICATIONS;B1
16875249;JOURNAL OF CONTROL SCIENCE AND ENGINEERING (PRINT);B1
19759479;JOURNAL OF CROP SCIENCE AND BIOTECHNOLOGY (SEOUL);B1
12034754;JOURNAL OF CUTANEOUS MEDICINE AND SURGERY;B1
20082118;JOURNAL OF DENTAL RESEARCH, DENTAL CLINICS, DENTAL PROSPE;B1
20771886;JOURNAL OF ECONOMICS, FINANCE AND ADMINISTRATIVE SCIENCE;B1
2334296X;JOURNAL OF EDUCATION AND HUMAN DEVELOPMENT;B1
23248068;JOURNAL OF EDUCATION AND TRAINING STUDIES;B1
00952443;JOURNAL OF ELASTOMERS AND PLASTICS (PRINT);B1
20900147;JOURNAL OF ELECTRICAL AND COMPUTER ENGINEERING;B1
11125209;JOURNAL OF ELECTRICAL SYSTEMS;B1
00220736;JOURNAL OF ELECTROCARDIOLOGY (PRINT);B1
