0939-5555;ANNALS OF HEMATOLOGY (PRINT);A4
2049-0801;ANNALS OF MEDICINE AND SURGERY;A4
1590-4261;ANNALS OF MICROBIOLOGY;A4
0914-7187;ANNALS OF NUCLEAR MEDICINE;A4
1958-9395;ANNALS OF TELECOMMUNICATIONS;A4
0890-5096;ANNALS OF VASCULAR SURGERY (PRINT);A4
0954-1020;ANTARCTIC SCIENCE (PRINT);A4
1984-4921;ANTARES: LETRAS E HUMANIDADES;A4
0268-540X;ANTHROPOLOGY TODAY;A4
1871-5206;ANTI-CANCER AGENTS IN MEDICINAL CHEMISTRY;A4
0959-4973;ANTI-CANCER DRUGS;A4
2314-3908;ANTIGUOS JESUITAS EN IBEROAMÉRICA;A4
1359-6535;ANTIVIRAL THERAPY (LONDON);A4
0873-819X;ANTROPOLÓGICAS (PORTO);A4
2239-625X;ANUAC RIVISTA DELL'ASSOCIAZIONE NAZIONALI UNIVERSITARIA AN;A4
2175-7917;ANUÁRIO DE LITERATURA;A4
1666-6836;ANUARIO DEL CENTRO DE ESTUDIOS HISTÓRICOS PROFESOR CARLO;A4
0003-6811;APPLICABLE ANALYSIS;A4
2168-0450;APPLICATIONS IN PLANT SCIENCES;A4
0883-8542;APPLIED ENGINEERING IN AGRICULTURE;A4
0003-6862;APPLIED ENTOMOLOGY AND ZOOLOGY;A4
0095-4616;APPLIED MATHEMATICS & OPTIMIZATION;A4
0096-3003;APPLIED MATHEMATICS AND COMPUTATION;A4
2190-5509;APPLIED NANOSCIENCE;A4
0721-7250;APPLIED PHYSICS A;A4
0947-8396;APPLIED PHYSICS. A, MATERIALS SCIENCE & PROCESSING (PRINT);A4
1090-0586;APPLIED PSYCHOPHYSIOLOGY AND BIOFEEDBACK;A4
2076-3417;APPLIED SCIENCES;A4
1526-4025;APPLIED STOCHASTIC MODELS IN BUSINESS AND INDUSTRY (ONLIN;A4
1524-1904;APPLIED STOCHASTIC MODELS IN BUSINESS AND INDUSTRY (PRINT);A4
2256-5779;APUNTES DEL CENES;A4
1577-4015;APUNTS. EDUCACIÓN FÍSICA Y DEPORTES;A4
1866-7538;ARABIAN JOURNAL OF GEOSCIENCES (INTERNET);A4
1866-7511;ARABIAN JOURNAL OF GEOSCIENCES (PRINT);A4
0003-7982;ARCADIA - INTERNATIONAL JOURNAL FOR LITERARY STUDIES;A4
2418-3547;ARCHIMÈDE. ARCHÉOLOGIE ET HISTOIRE ANCIENNE;A4
0003-889X;ARCHIV DER MATHEMATIK (PRINTED ED.);A4
0003-892X;ARCHIV DES VÖLKERRECHTS;A4
0003-9136;ARCHIV FÜR HYDROBIOLOGIE;A4
0137-5075;ARCHIVES OF ACOUSTICS;A4
2300-262X;ARCHIVES OF ACOUSTICS (ONLINE);A4
1933-8244;ARCHIVES OF ENVIRONMENTAL & OCCUPATIONAL HEALTH;A4
0300-2896;ARCHIVOS DE BRONCONEUMOLOGÍA (ED. IMPRESA);A4
0004-069X;ARCHIVUM IMMUNOLOGIAE ET THERAPIAE EXPERIMENTALIS;A4
2317-3882;ARGUMENTA;A4
1984-4247;ARGUMENTOS: REVISTA DE FILOSOFIA (IMPRESSO);A4
1989-4104;ARQUEOLOGÍA IBEROAMERICANA.;A4
1981-2477;ARQUEOLOGIA PÚBLICA (UNICAMP);A4
1853-2365;ARQUISUR REVISTA;A4
2250-4206;ARQUISUR REVISTA;A4
1808-5741;ARQUITETURAREVISTA (UNISINOS);A4
0004-2773;ARQUIVOS CATARINENSES DE MEDICINA (IMPRESSO);A4
1809-4872;ARQUIVOS INTERNACIONAIS DE OTORRINOLARINGOLOGIA (IMPRES;A4
2178-244X;ARSHISTÓRICA;A4
0001-2343;ARSP. ARCHIV FUR RECHTS- UND SOZIALPHILOSOPHIE;A4
1131-5598;ARTE, INDIVIDUO Y SOCIEDAD;A4
2526-7892;ARTEFILOSOFIA;A4
1809-8274;ARTEFILOSOFIA (UFOP);A4
2169-141X;ARTIFICIAL CELLS, NANOMEDICINE, AND BIOTECHNOLOGY;A4
1561-8625;ASIAN JOURNAL OF CONTROL;A4
2008-000X;ASIAN JOURNAL OF SPORTS MEDICINE;A4
2221-1691;ASIAN PACIFIC JOURNAL OF TROPICAL BIOMEDICINE;A4
1757-4323;ASIA-PACIFIC JOURNAL OF BUSINESS ADMINISTRATION;A4
0927-6505;ASTROPARTICLE PHYSICS (PRINT);A4
0004-640X;ASTROPHYSICS AND SPACE SCIENCE;A4
2073-4433;ATMOSPHERE;A4
1809-0354;ATOS DE PESQUISA EM EDUCAÇÃO (FURB);A4
2237-115X;ATUALIDADE TEOLÓGICA;A4
1676-3742;ATUALIDADE TEOLÓGICA (PUCRJ);A4
2318-9428;AUFKLÄRUNG: REVISTA DE FILOSOFIA;A4
0385-8146;AURIS, NASUS, LARYNX;A4
2238-6262;AUSTRAL: REVISTA BRASILEIRA DE ESTRATÉGIA E RELAÇÕES INTERN;A4
0815-3191;AUSTRALASIAN PLANT PATHOLOGY;A4
1448-6032;AUSTRALASIAN PLANT PATHOLOGY (ONLINE);A4
1329-1947;AUSTRALIAN ENDODONTIC JOURNAL;A4
1747-4477;AUSTRALIAN ENDODONTIC JOURNAL;A4
0067-1924;AUSTRALIAN JOURNAL OF BOTANY (PRINT);A4
1448-7527;AUSTRALIAN JOURNAL OF PRIMARY HEALTH;A4
1030-1887;AUSTRALIAN SYSTEMATIC BOTANY;A4
2090-0422;AUTOIMMUNE DISEASES;A4
0891-6934;AUTOIMMUNITY (AMSTERDAM. PRINT);A4
1853-9580;BADEBEC;A4
0104-6578;BARBARÓI (UNISC. IMPRESSO);A4
1064-9506;BEHAVIOR AND SOCIAL ISSUES;A4
0953-4180;BEHAVIOURAL NEUROLOGY;A4
1683-8947;BIBLIOTECAS;A4
1208-6002;BIOCHEMISTRY AND CELL BIOLOGY (ONLINE);A4
0958-3157;BIOCONTROL SCIENCE AND TECHNOLOGY (PRINT);A4
1565-3633;BIOINORGANIC CHEMISTRY AND APPLICATIONS;A4
2242-1300;BIOINVASIONS RECORDS;A4
1336-9563;BIOLOGIA;A4
0006-3088;BIOLOGIA (BRATISLAVA);A4
1045-1056;BIOLOGICALS (LONDON. PRINT);A4
1752-0363;BIOMARKERS IN MEDICINE (PRINT);A4
2057-1976;BIOMEDICAL PHYSICS & ENGINEERING EXPRESS;A4
2049-9434;BIOMEDICAL REPORTS;A4
0301-4622;BIOPHYSICAL CHEMISTRY (PRINT);A4
1947-5535;BIOPRESERVATION AND BIOBANKING;A4
1947-5543;BIOPRESERVATION AND BIOBANKING;A4
0303-2647;BIOSYSTEMS (AMSTERDAM. PRINT);A4
1052-0295;BIOTECHNIC & HISTOCHEMISTRY;A4
0736-6205;BIOTECHNIQUES;A4
0885-4513;BIOTECHNOLOGY AND APPLIED BIOCHEMISTRY;A4
0141-5492;BIOTECHNOLOGY LETTERS;A4
1573-6776;BIOTECHNOLOGY LETTERS (DORDRECHT. ONLINE);A4
2452-0721;BIOTECHNOLOGY RESEARCH AND INNOVATION;A4
2352-5738;BIOTRIBOLOGY;A4
0124-7913;BITACORA URBANO TERRITORIAL;A4
2058-850X;BJHS THEMES;A4
1723-2007;BLOOD TRANSFUSION;A4
1471-2253;BMC ANESTHESIOLOGY (ONLINE);A4
1471-230X;BMC GASTROENTEROLOGY (ONLINE);A4
1471-2172;BMC IMMUNOLOGY (ONLINE);A4
1471-2350;BMC MEDICAL GENETICS (ONLINE);A4
1471-2202;BMC NEUROSCIENCE (ONLINE);A4
1471-2482;BMC SURGERY (ONLINE);A4
0269-3879;BMC. BIOMEDICAL CHROMATOGRAPHY;A4
2052-4897;BMJ OPEN DIABETES RESEARCH & CARE;A4
1980-4504;BOITATÁ;A4
2176-3038;BOLETIM DA ACADEMIA PAULISTA DE PSICOLOGIA;A4
0006-5943;BOLETIM DE PSICOLOGIA;A4
0101-7888;BOLETIM GAÚCHO DE GEOGRAFIA;A4
2446-7251;BOLETIM GEOGRÁFICO DO RIO GRANDE DO SUL;A4
2176-2988;BOLETIM GEPEM (ONLINE);A4
2357-9145;BOLETIM HISTORIAR;A4
2357-724X;BOLETIM ONLINE DE EDUCAÇÃO MATEMÁTICA;A4
2173-6723;BOLETÍN ACADÉMICO (ESCOLA TÉCNICA SUPERIOR DE ARQUITECTU;A4
2542-3304;BOLETÍN ANTROPOLÓGICO;A4
2266-1536;BOLETÍN REDIPE;A4
1437-4323;BOTANICA MARINA;A4
2162-3279;BRAIN AND BEHAVIOR;A4
2157-9032;BRAIN AND BEHAVIOR;A4
2245-4373;BRASILIANA : JOURNAL FOR BRAZILIAN STUDIES;A4
1678-4375;BRAZILIAN JOURNAL OF BIOLOGY (ONLINE);A4
2237-7743;BRAZILIAN JOURNAL OF INTERNATIONAL RELATIONS;A4
0100-879X;BRAZILIAN JOURNAL OF MEDICAL AND BIOLOGICAL RESEARCH (IMP;A4
1679-8759;BRAZILIAN JOURNAL OF OCEANOGRAPHY (IMPRESSO);A4
1982-436X;BRAZILIAN JOURNAL OF OCEANOGRAPHY (ONLINE);A4
0103-9733;BRAZILIAN JOURNAL OF PHYSICS (IMPRESSO);A4
2446-8509;BRAZILIAN KEYNESIAN REVIEW;A4
1340-6868;BREAST CANCER (TOKYO. 1994);A4
0007-070X;BRITISH FOOD JOURNAL (1966);A4
2231-0614;BRITISH JOURNAL OF MEDICINE AND MEDICAL RESEARCH;A4
0268-8697;BRITISH JOURNAL OF NEUROSURGERY (PRINT);A4
0266-4356;BRITISH JOURNAL OF ORAL & MAXILLOFACIAL SURGERY;A4
0007-1285;BRITISH JOURNAL OF RADIOLOGY;A4
1748-880X;BRITISH JOURNAL OF RADIOLOGY;A4
2014-7910;BRUMAL: REVISTA DE INVESTIGACIÓN SOBRE LO FANTÁSTICO;A4
0037-9409;BULLETIN DE LA SOCIÉTÉ GÉOLOGIQUE DE FRANCE;A4
0007-4861;BULLETIN OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOG;A4
0002-8045;BULLETIN OF THE AMERICAN COLLEGE OF SURGEONS;A4
1678-7544;BULLETIN OF THE BRAZILIAN MATHEMATICAL SOCIETY, NEW SERIES;A4
0040-8891;BULLETIN OF TOKYO DENTAL COLLEGE;A4
0266-3821;BUSINESS INFORMATION REVIEW;A4
2179-1376;CADERNO DE RELAÇÕES INTERNACIONAIS;A4
1981-3082;CADERNO ESPAÇO FEMININO (ONLINE);A4
1516-9286;CADERNO ESPAÇO FEMININO (UFU);A4
2176-5774;CADERNO PRUDENTINO DE GEOGRAFIA;A4
0007-9421;CADERNOS DE BIBLIOTECONOMIA, ARQUIVISTICA E DOCUMENTACA;A4
0104-5679;CADERNOS DE CAMPO (USP. 1991);A4
0104-1371;CADERNOS DE EDUCAÇÃO (UFPEL);A4
2182-7400;CADERNOS DE ESTUDOS AFRICADOS;A4
1645-3794;CADERNOS DE ESTUDOS AFRICANOS;A4
1645-1910;CADERNOS DE ESTUDOS SEFARDITAS;A4
1807-9415;CADERNOS DE GÊNERO E TECNOLOGIA (CEFET/PR);A4
1413-053X;CADERNOS DE LETRAS DA UFF;A4
2359-5388;CADERNOS DE LITERATURA EM TRADUÇÃO;A4
1981-3090;CADERNOS DE PESQUISA DO CDHIS (ONLINE);A4
1809-4120;CADERNOS DE PÓS GRADUAÇÃO EM ARQUITETURA E URBANISMO;A4
0102-9711;CADERNOS DO CEAS;A4
2236-6385;CADERNOS DO IL, PORTO ALEGRE;A4
1413-6651;CADERNOS ESPINOSANOS (USP);A4
1806-2261;CADERNOS GESTÃO PÚBLICA E CIDADANIA;A4
2236-4099;CADERNOS ZIGMUNT BAUMAN;A4
1565-5512;CAHIERS D¿ÉTUDES LÉVINASSIENNES;A4
2318-4574;CALETROSCÓPIO;A4
2238-3824;CALIGRAMA: REVISTA DE ESTUDOS ROMÂNICOS;A4
2359-0599;CAMINHO ABERTO: REVISTA DE EXTENSÃO DO IFSC;A4
2317-6830;CAMPOS - REVISTA DE ANTROPOLOGIA;A4
1519-5538;CAMPOS (UFPR);A4
0008-347X;CANADIAN ENTOMOLOGIST;A4
0008-3984;CANADIAN JOURNAL OF ANIMAL SCIENCE;A4
0315-1468;CANADIAN JOURNAL OF CIVIL ENGINEERING (PRINT);A4
0840-8688;CANADIAN JOURNAL OF ELECTRICAL AND COMPUTER ENGINEERING;A4
0008-4131;CANADIAN JOURNAL OF LINGUISTICS;A4
0008-4212;CANADIAN JOURNAL OF PHYSIOLOGY AND PHARMACOLOGY (PRINT;A4
0008-4263;CANADIAN JOURNAL OF PUBLIC HEALTH;A4
0705-4580;CANADIAN JOURNAL OF REGIONAL SCIENCE;A4
0008-4433;CANADIAN METALLURGICAL QUARTERLY;A4
1574-0153;CANCER BIOMARKERS: SECTION OF DISEASE MARKERS;A4
1109-6535;CANCER GENOMICS & PROTEOMICS;A4
2594-8148;CANOA DO TEMPO;A4
1982-0755;CANOA DO TEMPO (UFAM);A4
0008-6215;CARBOHYDRATE RESEARCH (CHICAGO, ILL.. PRINT);A4
0733-8651;CARDIOLOGY CLINICS;A4
1061-5377;CARDIOLOGY IN REVIEW (PRINT);A4
1476-7120;CARDIOVASCULAR ULTRASOUND;A4
1868-2510;CEAS SPACE JOURNAL;A4
1389-9333;CELL AND TISSUE BANKING;A4
1095-8355;CELL BIOLOGY INTERNATIONAL;A4
1065-6995;CELL BIOLOGY INTERNATIONAL (PRINT);A4
1422-6421;CELLS TISSUES ORGANS (ONLINE);A4
0008-8749;CELLULAR IMMUNOLOGY (PRINT);A4
2152-4971;CELLULAR REPROGRAMMING;A4
2152-4998;CELLULAR REPROGRAMMING;A4
0576-9787;CELLULOSE CHEMISTRY AND TECHNOLOGY;A4
0366-6913;CERÂMICA (SÃO PAULO. IMPRESSO);A4
1071-8443;CHELONIAN CONSERVATION AND BIOLOGY;A4
0009-2363;CHEMICAL AND PHARMACEUTICAL BULLETIN;A4
1747-0277;CHEMICAL BIOLOGY & DRUG DESIGN (PRINT);A4
0301-0104;CHEMICAL PHYSICS (PRINT);A4
1612-1880;CHEMISTRY & BIODIVERSITY;A4
1612-1872;CHEMISTRY & BIODIVERSITY (PRINT);A4
2365-6549;CHEMISTRYSELECT;A4
0256-7040;CHILD'S NERVOUS SYSTEM (PRINT);A4
0718-5820;CHILEAN JOURNAL OF AGRICULTURAL RESEARCH (PRINT);A4
1993-0631;CHINESE JOURNAL OF CANCER RESEARCH (ONLINE);A4
1672-0415;CHINESE JOURNAL OF INTEGRATED MEDICINE;A4
0899-0042;CHIRALITY (NEW YORK, N.Y. PRINT);A4
0967-3849;CHROMOSOME RESEARCH;A4
1479-9731;CHRONIC RESPIRATORY DISEASE (ONLINE);A4
1135-7991;CIC CUADERNOS DE INFORMACIÓN Y COMUNICACIÓN;A4
0327-4063;CICLOS EN LA HISTORIA, LA ECONOMÍA Y LA SOCIEDAD;A4
2182-3030;CIDADES, COMUNIDADES E TERRITÓRIOS;A4
1983-652X;CIÊNCIA & SAÚDE (PORTO ALEGRE);A4
1517-1914;CIÊNCIA EM MOVIMENTO (IMPRESSO);A4
0103-8478;CIÊNCIA RURAL (UFSM. IMPRESSO);A4
1390-4051;CIENCIA Y TECNOLOGIA;A4
1806-5821;CIÊNCIAS & COGNIÇÃO (UFRJ);A4
1688-4094;CIENCIAS PSICOLOGICAS;A4
1852-4699;CINE DOCUMENTAL;A4
2176-6436;CLASSICA - REVISTA BRASILEIRA DE ESTUDOS CLÁSSICOS;A4
2393-2961;CLASSICA ET CHRISTIANA;A4
1863-0669;CLEAN (WEINHEIM. INTERNET);A4
2405-8807;CLIMATE SERVICES;A4
0305-1870;CLINICAL & EXPERIMENTAL PHARMACOLOGY & PHYSIOLOGY;A4
1342-1751;CLINICAL AND EXPERIMENTAL NEPHROLOGY;A4
1440-1681;CLINICAL AND EXPERIMENTAL PHARMACOLOGY AND PHYSIOLOGY;A4
1699-3055;CLINICAL AND TRANSLATIONAL ONCOLOGY;A4
1699-048X;CLINICAL AND TRANSLATIONAL ONCOLOGY;A4
0009-9120;CLINICAL BIOCHEMISTRY;A4
1526-8209;CLINICAL BREAST CANCER;A4
2212-697X;CLINICAL CANCER DRUGS;A4
1173-2563;CLINICAL DRUG INVESTIGATION;A4
1386-0291;CLINICAL HEMORHEOLOGY AND MICROCIRCULATION;A4
1539-4182;CLINICAL MEDICINE & RESEARCH;A4
1179-5522;CLINICAL MEDICINE INSIGHTS: GASTROENTEROLOGY;A4
0303-8467;CLINICAL NEUROLOGY AND NEUROSURGERY (DUTCH-FLEMISH ED.);A4
0009-9201;CLINICAL OBSTETRICS AND GYNECOLOGY;A4
0936-6555;CLINICAL ONCOLOGY (SPRINGER. PRINT);A4
1475-097X;CLINICAL PHYSIOLOGY AND FUNCTIONAL IMAGING (ONLINE);A4
1475-0961;CLINICAL PHYSIOLOGY AND FUNCTIONAL IMAGING (PRINT);A4
1745-0179;CLINICAL PRACTICE AND EPIDEMIOLOGY IN MENTAL HEALTH;A4
0770-3198;CLINICAL RHEUMATOLOGY (PRINTED);A4
0902-0063;CLINICAL TRANSPLANTATION;A4
1178-6981;CLINICOECONOMICS AND OUTCOMES RESEARCH;A4
2210-7401;CLINICS AND RESEARCH IN HEPATOLOGY AND GASTROENTEROLOGY;A4
0278-5919;CLINICS IN SPORTS MEDICINE;A4
0102-4736;CLIO (RECIFE);A4
0102-9487;CLIO. SÉRIE HISTÓRIA DO NORDESTE (UFPE);A4
2525-5649;CLIO: REVISTA DE PESQUISA HISTÓRICA;A4
1871-5273;CNS & NEUROLOGICAL DISORDERS - DRUG TARGETS;A4
2331-1983;COGENT ARTS & HUMANITIES;A4
2331-1916;COGENT ENGINEERING;A4
0885-2014;COGNITIVE DEVELOPMENT;A4
1389-0417;COGNITIVE SYSTEMS RESEARCH;A4
1981-4313;COLEÇÃO PESQUISA EM EDUCAÇÃO FÍSICA;A4
0350-6134;COLLEGIUM ANTROPOLOGICUM;A4
2215-0382;COLLOID AND INTERFACE SCIENCE COMMUNICATIONS;A4
1678-9059;COLÓQUIO (TAQUARA);A4
2526-2882;COM A PALAVRA, O PROFESSOR;A4
2255-3401;COMMONS. REVISTA DE COMUNICACIÓN Y CIUDADANÍA DIGITAL;A4
1676-3475;COMMUNICARE (SÃO PAULO);A4
2055-7132;COMMUNICATION DESIGN;A4
0265-539X;COMMUNITY DENTAL HEALTH;A4
1585-8553;COMMUNITY ECOLOGY (PRINT);A4
0010-3853;COMMUNITY MENTAL HEALTH JOURNAL;A4
1532-0820;COMPARATIVE MEDICINE (MEMPHIS);A4
1548-8578;COMPENDIUM OF CONTINUING EDUCATION IN DENTISTRY (JAMESB;A4
0927-6440;COMPOSITE INTERFACES (PRINT);A4
1631-073X;COMPTES RENDUS. MATHÉMATIQUE;A4
1631-0721;COMPTES RENDUS. MÉCANIQUE;A4
2210-271X;COMPUTATIONAL AND THEORETICAL CHEMISTRY;A4
0926-6003;COMPUTATIONAL OPTIMIZATION AND APPLICATIONS;A4
1025-5842;COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGIN;A4
1476-8259;COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGIN;A4
0898-1221;COMPUTERS & MATHEMATICS WITH APPLICATIONS (1987);A4
1538-2931;COMPUTERS, INFORMATICS, NURSING (PRINT);A4
1415-5842;COMUNICAÇÃO & INFORMAÇÃO (UFG);A4
1809-564X;COMUNICAÇÃO & INOVAÇÃO;A4
2175-7755;COMUNICAÇÃO & SOCIEDADE;A4
0101-2657;COMUNICAÇÃO & SOCIEDADE (METODISTA);A4
2317-5737;CONCEIÇÃO/CONCEPTION REVISTA DO PROGRAMA DE PÓS-GRADU;A4
1414-7327;CONCILIUM (BRASIL);A4
0588-9804;CONCILIUM (DEUTSCHE AUSG.);A4
1981-9897;CONCINNITAS (ONLINE) (RIO DE JANEIRO);A4
1532-0634;CONCURRENCY AND COMPUTATION: PRACTICE & EXPERIENCE;A4
1096-9128;CONCURRENCY AND COMPUTATION: PRACTICE & EXPERIENCE;A4
1677-0943;CONEXÃO - COMUNICAÇÃO E CULTURA (UCS);A4
2317-4153;CONFLUÊNCIA;A4
2316-395X;CONFLUÊNCIAS CULTURAIS;A4
1747-079X;CONGENITAL HEART DISEASE (PRINT);A4
2317-6563;CONJUNTURA GLOBAL;A4
1809-6128;CONJUNTURA INTERNACIONAL;A4
1809-6182;CONJUNTURA INTERNACIONAL (BELO HORIZONTE. ONLINE);A4
2300-8814;CONTEMPORARY ECONOMICS (ONLINE);A4
8218-5239;CONTEMPORARY MATHEMATICS;A4
0271-4132;CONTEMPORARY MATHEMATICS - AMERICAN MATHEMATICAL SOC;A4
1983-3482;CONTEXTOS CLÍNICOS;A4
2007-2120;CONTEXTUALIZACIONES LATINOAMERICANAS;A4
1678-2089;CONTEXTUS (FORTALEZA);A4
1025-9945;CONTRATEXTO - REVISTA DE LA FACULTAD DE COMUNICACIÓN DE L;A4
1521-3986;CONTRIBUTIONS TO PLASMA PHYSICS;A4
1646-9054;CONVERGENCIAS: REVISTA DE INVESITIGACAO E ENSINO DAS ARTES;A4
1677-2644;CORRELATIO (SÃO BERNARDO DO CAMPO);A4
0963-1801;CQ. CAMBRIDGE QUARTERLY OF HEALTHCARE ETHICS (PRINT);A4
2340-8960;CRENEIDA. ANUARIO DE LITERATURAS HISPANICAS;A4
2311-8172;CRISIS AND CRITIQUE (IMPRESSO);A4
1441-2772;CRITICAL CARE AND RESUSCITATION;A4
1984-7033;CROP BREEDING AND APPLIED BIOTECHNOLOGY (ONLINE);A4
0011-2275;CRYOGENICS (GUILDFORD);A4
0181-1568;CRYPTOGAMIE. ALGOLOGIE;A4
0120-3592;CUADERNOS DE ADMINISTRACIÓN. SERIE DE ORGANIZACIONES;A4
1133-9527;CUADERNOS DE FILOLOGÍA ITALIANA;A4
1130-7498;CUADERNOS SOBRE VICO;A4
2007-8110;CULTURA Y REPRESENTACIONES SOCIALES;A4
2261-0758;CULTURES-KAIRÓS;A4
1567-1739;CURRENT APPLIED PHYSICS;A4
1523-3804;CURRENT ATHEROSCLEROSIS REPORTS;A4
1568-0096;CURRENT CANCER DRUG TARGETS (PRINT);A4
1523-3782;CURRENT CARDIOLOGY REPORTS (PRINT);A4
1573-3998;CURRENT DIABETES REVIEWS;A4
1567-2018;CURRENT DRUG DELIVERY;A4
1566-5232;CURRENT GENE THERAPY;A4
1687-7063;CURRENT GERONTOLOGY AND GERIATRICS RESEARCH;A4
1523-3847;CURRENT INFECTIOUS DISEASE REPORTS (PRINT);A4
1467-3037;CURRENT ISSUES IN MOLECULAR BIOLOGY (PRINT);A4
1566-5240;CURRENT MOLECULAR MEDICINE;A4
1874-4672;CURRENT MOLECULAR PHARMACOLOGY (PRINT);A4
1573-4137;CURRENT NANOSCIENCE;A4
2161-3311;CURRENT NUTRITION REPORTS (ONLINE);A4
1068-9508;CURRENT OPINION IN OTOLARYNGOLOGY & HEAD AND NECK SURG;A4
1385-2728;CURRENT ORGANIC CHEMISTRY;A4
1573-3963;CURRENT PEDIATRIC REVIEWS;A4
1389-2037;CURRENT PROTEIN AND PEPTIDE SCIENCE;A4
1574-888X;CURRENT STEM CELL RESEARCH AND THERAPY;A4
1278-3366;CYBERGEO (PARIS);A4
2226-4116;CYBERNETICS AND PHYSICS;A4
1424-859X;CYTOGENETIC AND GENOME RESEARCH (ONLINE);A4
1424-8581;CYTOGENETIC AND GENOME RESEARCH (PRINTED ED.);A4
1212-1819;CZECH JOURNAL OF ANIMAL SCIENCE;A4
1808-3129;DAPESQUISA;A4
2008-2231;DARU JOURNAL OF PHARMACEUTICAL SCIENCES;A4
1683-1470;DATA SCIENCE JOURNAL;A4
2179-6955;DEBATES EM EDUCAÇÃO CIENTÍFICA E TECNOLÓGICA;A4
1988-5245;DELOS: DESARROLLO LOCAL SOSTENIBLE;A4
2176-9451;DENTAL PRESS JOURNAL OF ORTHODONTICS;A4
1735-3327;DENTAL RESEARCH JOURNAL;A4
1133-0937;DERECHOS Y LIBERTADES;A4
0328-8927;DESAFÍOS (ROSARIO);A4
2545-7284;DESCENTRADA - REVISTA INTERDISCIPLINARIA DE FEMINISMOS Y GÉ;A4
2237-9029;DESENVOLVIMENTO REGIONAL EM DEBATE;A4
1471-8731;DEVELOPING WORLD BIOETHICS (PRINT);A4
1751-8423;DEVELOPMENTAL NEUROREHABILITATION;A4
1520-9156;DIABETES TECHNOLOGY & THERAPEUTICS;A4
1758-5996;DIABETOLOGY & METABOLIC SYNDROME;A4
1305-3825;DIAGNOSTIC AND INTERVENTIONAL RADIOLOGY;A4
2177-9856;DIÁLOGOS PERTINENTES;A4
1677-7603;DIÁLOGOS POSSÍVEIS (FSBA);A4
2447-9047;DIÁLOGOS POSSÍVEIS (ONLINE);A4
0012-2173;DIALOGUE - CANADIAN PHILOSOPHICAL ASSOCIATION;A4
1759-0949;DIALOGUE - CANADIAN PHILOSOPHICAL ASSOCIATION (ONLINE);A4
0755-7256;DIALOGUES D'HISTOIRE ANCIENNE;A4
0013-9998;DIE ERDE (BERLIN);A4
0031-7144;DIE PHARMAZIE (BERLIN);A4
0926-2245;DIFFERENTIAL GEOMETRY AND ITS APPLICATIONS;A4
1300-8552;DILBILIM ARA¿TIRMALARI DERGISI;A4
2177-0026;DIREITO E DESENVOLVIMENTO;A4
0103-9040;DIREITO EM DEBATE;A4
1365-8050;DISCRETE MATHEMATICS AND THEORETICAL COMPUTER SCIENCE (;A4
1044-5498;DNA AND CELL BIOLOGY;A4
0210-4210;DOCUMENTACION DE LAS CIENCIAS DE LA INFORMACION;A4
1982-2766;DOMÍNIOS DA IMAGEM (UEL);A4
0148-0545;DRUG AND CHEMICAL TOXICOLOGY (NEW YORK, N.Y. 1978);A4
2210-304X;DRUG DELIVERY LETTERS;A4
0363-9045;DRUG DEVELOPMENT AND INDUSTRIAL PHARMACY (PRINT);A4
0272-4391;DRUG DEVELOPMENT RESEARCH (PRINT);A4
2363-8915;DRUG METABOLISM AND PERSONALIZED THERAPY;A4
1174-5886;DRUGS IN R&D;A4
2179-507X;DUC IN ALTUM CADERNOS DE DIREITO;A4
0377-0265;DYNAMICS OF ATMOSPHERES AND OCEANS;A4
2177-5087;ECCOM - EDUCAÇÃO, CULTURA E COMUNICAÇÃO;A4
1642-3593;ECOHYDROLOGY & HYDROBIOLOGY;A4
2447-7052;ECOLINGUÍSTICA: REVISTA BRASILEIRA DE ECOLOGIA E LINGUAGEM;A4
0367-0244;ECOLOGY OF FOOD AND NUTRITION;A4
2083-3725;ECONOMIC AND REGIONAL STUDIES;A4
1517-1302;ECONÔMICA (NITERÓI);A4
1545-2921;ECONOMICS BULLETIN;A4
1864-6042;ECONOMICS. JOURNAL ARTICLES;A4
1519-3322;EDUCAÇÃO EM FOCO (UEMG);A4
2317-0093;EDUCAÇÃO EM FOCO (UEMG) ONLINE;A4
2447-5246;EDUCAÇÃO EM FOCO (UFJF) ONLINE;A4
0104-3293;EDUCAÇÃO EM FOCO (UFJF) PRINT;A4
2178-258X;EDUCACAO EM PERSPECTIVA (IMPRESSO);A4
2594-4827;EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA EM REVISTA;A4
1019-9403;EDUCACIÓN (LIMA. 1992);A4
0167-8329;EDUCATION FOR INFORMATION;A4
2280-6792;EDUCAZIONE LINGUISTICA. LANGUAGE EDUCATION;A4
2237-6984;EID&A   REVISTA ELETRÔNICA DE ESTUDOS INTEGRADOS EM DISCU;A4
2053-8626;E-INTERNATIONAL RELATIONS;A4
1167-1122;EJD. EUROPEAN JOURNAL OF DERMATOLOGY;A4
2469-2131;EL JARDÍN DE LOS POETAS;A4
2250-7116;EL OÍDO PENSANTE;A4
1868-2529;ELECTROCATALYSIS (PRINT);A4
